east_m,north_m,vx_pred,vz_pred,vx_std,vz_std,speed_pred,speed_std
9.203613,-205.435259,-0.046056,-0.141474,0.460751,0.256541,0.148782,0.282576
13.301022,-205.435259,-0.046182,-0.141474,0.460751,0.256541,0.148821,0.282699
17.398431,-205.435259,-0.046260,-0.141474,0.460751,0.256541,0.148845,0.282776
-142.400530,-194.885508,-0.268834,-0.135508,0.446972,0.256448,0.301055,0.415490
-138.303121,-194.885508,-0.324405,-0.129743,0.433559,0.256162,0.349387,0.413644
-134.205712,-194.885508,-0.364014,-0.119720,0.409612,0.255071,0.383196,0.397185
-130.108302,-194.885508,-0.364616,-0.104043,0.369110,0.251177,0.379170,0.361572
-126.010893,-194.885508,-0.308382,-0.083506,0.305968,0.239136,0.319488,0.301873
-121.913484,-194.885508,-0.211398,-0.064676,0.228497,0.213474,0.221070,0.227250
-117.816074,-194.885508,-0.151580,-0.053313,0.195144,0.198288,0.160682,0.195493
-113.718665,-194.885508,-0.114595,-0.066710,0.211427,0.208495,0.132598,0.210689
-109.621256,-194.885508,-0.032287,-0.094215,0.190686,0.195722,0.099594,0.195199
-105.523847,-194.885508,0.124453,-0.223848,0.174299,0.184359,0.256118,0.182034
-101.426437,-194.885508,0.272968,-0.363072,0.196299,0.200138,0.454239,0.198760
-97.329028,-194.885508,0.403143,-0.475406,0.197576,0.201421,0.623326,0.199821
-93.231619,-194.885508,0.616665,-0.591392,0.197199,0.201552,0.854412,0.199296
-89.134210,-194.885508,0.810952,-0.578672,0.233060,0.217065,0.996245,0.227789
-85.036800,-194.885508,0.818377,-0.488782,0.289652,0.234207,0.953230,0.276155
-80.939391,-194.885508,0.668210,-0.371531,0.349768,0.247357,0.764552,0.328477
-76.841982,-194.885508,0.497523,-0.278561,0.395639,0.253518,0.570198,0.366758
-72.744572,-194.885508,0.357515,-0.217996,0.425044,0.255683,0.418735,0.386544
-68.647163,-194.885508,0.252499,-0.182421,0.442018,0.256320,0.311502,0.388467
-64.549754,-194.885508,0.175764,-0.162978,0.451174,0.256488,0.239698,0.373985
-60.452345,-194.885508,0.119409,-0.152776,0.455913,0.256529,0.193905,0.345942
-56.354935,-194.885508,0.077182,-0.147467,0.458317,0.256538,0.166444,0.311172
-52.257526,-194.885508,0.044975,-0.144668,0.459528,0.256541,0.151498,0.280398
-48.160117,-194.885508,0.020282,-0.143168,0.460140,0.256541,0.144598,0.262077
-44.062708,-194.885508,0.001496,-0.142359,0.460449,0.256541,0.142367,0.256573
-39.965298,-194.885508,-0.012564,-0.141927,0.460604,0.256541,0.142482,0.258750
-35.867889,-194.885508,-0.022877,-0.141700,0.460681,0.256541,0.143535,0.263691
-31.770480,-194.885508,-0.030288,-0.141584,0.460718,0.256541,0.144788,0.268742
-27.673071,-194.885508,-0.035511,-0.141527,0.460736,0.256541,0.145914,0.272926
-23.575661,-194.885508,-0.039128,-0.141499,0.460744,0.256541,0.146809,0.276076
-19.478252,-194.885508,-0.041593,-0.141485,0.460748,0.256541,0.147472,0.278326
-15.380843,-194.885508,-0.043251,-0.141479,0.460750,0.256541,0.147943,0.279880
-11.283433,-194.885508,-0.044353,-0.141476,0.460750,0.256541,0.148266,0.280930
-7.186024,-194.885508,-0.045078,-0.141475,0.460751,0.256541,0.148483,0.281627
-3.088615,-194.885508,-0.045550,-0.141475,0.460751,0.256541,0.148626,0.282084
1.008794,-194.885508,-0.045855,-0.141474,0.460751,0.256541,0.148720,0.282381
5.106204,-194.885508,-0.046051,-0.141474,0.460751,0.256541,0.148780,0.282571
9.203613,-194.885508,-0.046175,-0.141474,0.460751,0.256541,0.148819,0.282693
13.301022,-194.885508,-0.046255,-0.141474,0.460751,0.256541,0.148844,0.282771
17.398431,-194.885508,-0.046305,-0.141474,0.460751,0.256541,0.148859,0.282819
-142.400530,-184.335757,-0.109863,-0.136078,0.450276,0.256477,0.174892,0.346164
-138.303121,-184.335757,-0.111546,-0.129567,0.438394,0.256230,0.170968,0.345713
-134.205712,-184.335757,-0.102337,-0.116112,0.414903,0.255144,0.154774,0.334512
-130.108302,-184.335757,-0.079493,-0.090407,0.371737,0.250908,0.120385,0.309449
-126.010893,-184.335757,-0.045179,-0.048342,0.301621,0.237318,0.066167,0.269215
-121.913484,-184.335757,-0.005496,-0.001090,0.216521,0.207930,0.005603,0.216202
-117.816074,-184.335757,0.028878,0.008282,0.183422,0.191144,0.030042,0.184020
-113.718665,-184.335757,-0.009694,-0.058285,0.176376,0.186145,0.059086,0.185889
-109.621256,-184.335757,-0.086198,-0.120284,0.182253,0.190659,0.147981,0.187849
-105.523847,-184.335757,-0.157672,-0.059353,0.178647,0.188035,0.168473,0.179839
-101.426437,-184.335757,-0.062732,-0.034532,0.177206,0.186669,0.071608,0.179451
-97.329028,-184.335757,0.159488,-0.209009,0.185013,0.191787,0.262909,0.189323
-93.231619,-184.335757,0.351498,-0.300754,0.258054,0.224864,0.462605,0.244576
-89.134210,-184.335757,0.446790,-0.298494,0.334762,0.245567,0.537327,0.309987
-85.036800,-184.335757,0.452162,-0.259825,0.386676,0.253131,0.521498,0.358202
-80.939391,-184.335757,0.395116,-0.219130,0.418400,0.255503,0.451812,0.386311
-76.841982,-184.335757,0.310320,-0.188092,0.437226,0.256229,0.362873,0.396792
-72.744572,-184.335757,0.224850,-0.167743,0.448125,0.256451,0.280527,0.390549
-68.647163,-184.335757,0.152363,-0.155610,0.454212,0.256517,0.217781,0.366843
-64.549754,-184.335757,0.096296,-0.148835,0.457473,0.256535,0.177270,0.328856
-60.452345,-184.335757,0.055032,-0.145225,0.459150,0.256540,0.155303,0.289863
-56.354935,-184.335757,0.025399,-0.143364,0.459984,0.256541,0.145596,0.265046
-52.257526,-184.335757,0.004314,-0.142422,0.460388,0.256541,0.142487,0.256802
-48.160117,-184.335757,-0.010666,-0.141950,0.460580,0.256541,0.142350,0.258138
-44.062708,-184.335757,-0.021321,-0.141713,0.460671,0.256541,0.143308,0.262782
-39.965298,-184.335757,-0.028900,-0.141594,0.460713,0.256541,0.144513,0.267713
-35.867889,-184.335757,-0.034276,-0.141534,0.460734,0.256541,0.145625,0.271896
-31.770480,-184.335757,-0.038069,-0.141503,0.460743,0.256541,0.146535,0.275135
-27.673071,-184.335757,-0.040725,-0.141488,0.460747,0.256541,0.147233,0.277525
-23.575661,-184.335757,-0.042567,-0.141481,0.460749,0.256541,0.147746,0.279235
-19.478252,-184.335757,-0.043833,-0.141477,0.460750,0.256541,0.148112,0.280433
-15.380843,-184.335757,-0.044694,-0.141476,0.460751,0.256541,0.148367,0.281257
-11.283433,-184.335757,-0.045273,-0.141475,0.460751,0.256541,0.148542,0.281816
-7.186024,-184.335757,-0.045660,-0.141474,0.460751,0.256541,0.148660,0.282191
-3.088615,-184.335757,-0.045916,-0.141474,0.460751,0.256541,0.148739,0.282440
1.008794,-184.335757,-0.046084,-0.141474,0.460751,0.256541,0.148791,0.282603
5.106204,-184.335757,-0.046193,-0.141474,0.460751,0.256541,0.148824,0.282710
9.203613,-184.335757,-0.046263,-0.141474,0.460751,0.256541,0.148846,0.282779
13.301022,-184.335757,-0.046309,-0.141474,0.460751,0.256541,0.148860,0.282824
17.398431,-184.335757,-0.046338,-0.141474,0.460751,0.256541,0.148869,0.282852
-142.400530,-173.786006,-0.064871,-0.139077,0.452574,0.256509,0.153462,0.301064
-138.303121,-173.786006,-0.064057,-0.135645,0.443631,0.256395,0.150010,0.299397
-134.205712,-173.786006,-0.060944,-0.127959,0.426598,0.255926,0.141731,0.295020
-130.108302,-173.786006,-0.055763,-0.112084,0.396353,0.254166,0.125189,0.288014
-126.010893,-173.786006,-0.049814,-0.082951,0.346871,0.248225,0.096759,0.277803
-121.913484,-173.786006,-0.045415,-0.039288,0.273986,0.230902,0.060050,0.256432
-117.816074,-173.786006,-0.040535,-0.004759,0.195153,0.197800,0.040813,0.195190
-113.718665,-173.786006,-0.020296,-0.055172,0.176108,0.185799,0.058786,0.184670
-109.621256,-173.786006,0.012335,-0.117760,0.177615,0.186870,0.118404,0.186772
-105.523847,-173.786006,0.082560,-0.164943,0.174047,0.184214,0.184451,0.182222
-101.426437,-173.786006,0.122574,-0.234822,0.201189,0.200180,0.264888,0.200396
-97.329028,-173.786006,0.158052,-0.234525,0.272807,0.229686,0.282811,0.243974
-93.231619,-173.786006,0.193395,-0.214208,0.339325,0.246127,0.288594,0.291687
-89.134210,-173.786006,0.192437,-0.192407,0.389109,0.253127,0.272126,0.328247
-85.036800,-173.786006,0.172015,-0.174889,0.421449,0.255582,0.245307,0.347189
-80.939391,-173.786006,0.142772,-0.162295,0.440242,0.256300,0.216156,0.348691
-76.841982,-173.786006,0.109986,-0.153863,0.450392,0.256485,0.189131,0.334870
-72.744572,-173.786006,0.077564,-0.148546,0.455634,0.256528,0.167577,0.310136
-68.647163,-173.786006,0.048399,-0.145365,0.458267,0.256539,0.153210,0.283199
-64.549754,-173.786006,0.024042,-0.143548,0.459563,0.256541,0.145547,0.264159
-60.452345,-173.786006,0.004815,-0.142551,0.460192,0.256541,0.142632,0.256865
-56.354935,-173.786006,-0.009750,-0.142022,0.460491,0.256541,0.142356,0.257875
-52.257526,-173.786006,-0.020468,-0.141748,0.460632,0.256541,0.143218,0.262303
-48.160117,-173.786006,-0.028201,-0.141610,0.460697,0.256541,0.144391,0.267206
-44.062708,-173.786006,-0.033709,-0.141541,0.460727,0.256541,0.145500,0.271430
-39.965298,-173.786006,-0.037598,-0.141507,0.460740,0.256541,0.146417,0.274721
-35.867889,-173.786006,-0.040328,-0.141490,0.460746,0.256541,0.147125,0.277162
-31.770480,-173.786006,-0.042234,-0.141482,0.460749,0.256541,0.147651,0.278923
-27.673071,-173.786006,-0.043557,-0.141478,0.460750,0.256541,0.148031,0.280170
-23.575661,-173.786006,-0.044471,-0.141476,0.460751,0.256541,0.148301,0.281043
-19.478252,-173.786006,-0.045099,-0.141475,0.460751,0.256541,0.148489,0.281647
-15.380843,-173.786006,-0.045526,-0.141475,0.460751,0.256541,0.148619,0.282061
-11.283433,-173.786006,-0.045816,-0.141474,0.460751,0.256541,0.148708,0.282343
-7.186024,-173.786006,-0.046011,-0.141474,0.460751,0.256541,0.148768,0.282533
-3.088615,-173.786006,-0.046141,-0.141474,0.460751,0.256541,0.148808,0.282659
1.008794,-173.786006,-0.046227,-0.141474,0.460751,0.256541,0.148835,0.282743
5.106204,-173.786006,-0.046284,-0.141474,0.460751,0.256541,0.148853,0.282799
9.203613,-173.786006,-0.046321,-0.141474,0.460751,0.256541,0.148864,0.282835
13.301022,-173.786006,-0.046345,-0.141474,0.460751,0.256541,0.148872,0.282859
17.398431,-173.786006,-0.046360,-0.141474,0.460751,0.256541,0.148876,0.282874
-142.400530,-163.236255,-0.059285,-0.145726,0.452039,0.256497,0.157324,0.292345
-138.303121,-163.236255,-0.060119,-0.150274,0.441939,0.256327,0.161853,0.289111
-134.205712,-163.236255,-0.058069,-0.158305,0.421961,0.255587,0.168620,0.280525
-130.108302,-163.236255,-0.049853,-0.169789,0.385351,0.252737,0.176956,0.265692
-126.010893,-163.236255,-0.030207,-0.179072,0.325701,0.243648,0.181602,0.246286
-121.913484,-163.236255,0.007871,-0.169842,0.248457,0.222765,0.170024,0.222823
-117.816074,-163.236255,0.057181,-0.130819,0.193780,0.198905,0.142770,0.198092
-113.718665,-163.236255,0.048325,-0.105570,0.177019,0.186625,0.116105,0.184997
-109.621256,-163.236255,-0.046010,-0.159389,0.175648,0.185478,0.165897,0.184741
-105.523847,-163.236255,-0.094150,-0.229372,0.203937,0.203471,0.247943,0.203539
-101.426437,-163.236255,-0.116580,-0.269784,0.265689,0.229434,0.293895,0.235509
-97.329028,-163.236255,-0.129109,-0.246110,0.328436,0.245428,0.277920,0.265547
-93.231619,-163.236255,-0.114037,-0.207449,0.377842,0.252644,0.236727,0.286612
-89.134210,-163.236255,-0.081245,-0.178681,0.411769,0.255312,0.196284,0.288211
-85.036800,-163.236255,-0.049574,-0.161422,0.433238,0.256182,0.168863,0.275953
-80.939391,-163.236255,-0.028069,-0.151920,0.446019,0.256443,0.154492,0.264875
-76.841982,-163.236255,-0.017398,-0.146877,0.453212,0.256516,0.147904,0.260254
-72.744572,-163.236255,-0.014786,-0.144244,0.457047,0.256535,0.145000,0.259419
-68.647163,-163.236255,-0.016976,-0.142882,0.458995,0.256540,0.143887,0.260441
-64.549754,-163.236255,-0.021398,-0.142183,0.459942,0.256541,0.143784,0.262757
-60.452345,-163.236255,-0.026390,-0.141827,0.460387,0.256541,0.144262,0.265902
-56.354935,-163.236255,-0.031045,-0.141648,0.460590,0.256541,0.145011,0.269296
-52.257526,-163.236255,-0.034974,-0.141559,0.460681,0.256541,0.145816,0.272464
-48.160117,-163.236255,-0.038092,-0.141515,0.460721,0.256541,0.146552,0.275150
-44.062708,-163.236255,-0.040465,-0.141494,0.460738,0.256541,0.147167,0.277285
-39.965298,-163.236255,-0.042219,-0.141484,0.460746,0.256541,0.147648,0.278908
-35.867889,-163.236255,-0.043487,-0.141479,0.460749,0.256541,0.148011,0.280104
-31.770480,-163.236255,-0.044389,-0.141476,0.460750,0.256541,0.148277,0.280965
-27.673071,-163.236255,-0.045023,-0.141475,0.460751,0.256541,0.148466,0.281574
-23.575661,-163.236255,-0.045463,-0.141475,0.460751,0.256541,0.148600,0.282000
-19.478252,-163.236255,-0.045766,-0.141474,0.460751,0.256541,0.148693,0.282294
-15.380843,-163.236255,-0.045972,-0.141474,0.460751,0.256541,0.148756,0.282495
-11.283433,-163.236255,-0.046112,-0.141474,0.460751,0.256541,0.148799,0.282631
-7.186024,-163.236255,-0.046206,-0.141474,0.460751,0.256541,0.148829,0.282723
-3.088615,-163.236255,-0.046269,-0.141474,0.460751,0.256541,0.148848,0.282784
1.008794,-163.236255,-0.046310,-0.141474,0.460751,0.256541,0.148861,0.282825
5.106204,-163.236255,-0.046338,-0.141474,0.460751,0.256541,0.148869,0.282852
9.203613,-163.236255,-0.046355,-0.141474,0.460751,0.256541,0.148875,0.282869
13.301022,-163.236255,-0.046367,-0.141474,0.460751,0.256541,0.148879,0.282880
17.398431,-163.236255,-0.046374,-0.141474,0.460751,0.256541,0.148881,0.282888
-142.400530,-152.686505,-0.067797,-0.150839,0.451805,0.256488,0.165374,0.298391
-138.303121,-152.686505,-0.075707,-0.162767,0.441038,0.256278,0.179512,0.297646
-134.205712,-152.686505,-0.084459,-0.188061,0.419206,0.255324,0.206156,0.289386
-130.108302,-152.686505,-0.091481,-0.237469,0.378031,0.251467,0.254480,0.271166
-126.010893,-152.686505,-0.090754,-0.319463,0.308710,0.238465,0.332104,0.244409
-121.913484,-152.686505,-0.072688,-0.402808,0.218741,0.208134,0.409314,0.208477
-117.816074,-152.686505,-0.038597,-0.317441,0.176932,0.186811,0.319779,0.186670
-113.718665,-152.686505,0.003571,-0.125870,0.194606,0.199255,0.125921,0.199251
-109.621256,-152.686505,0.005555,-0.097078,0.185272,0.193060,0.097236,0.193036
-105.523847,-152.686505,-0.112082,-0.249685,0.177164,0.186614,0.273687,0.185063
-101.426437,-152.686505,-0.406250,-0.262567,0.178710,0.187965,0.483715,0.181486
-97.329028,-152.686505,-0.410730,-0.231284,0.229345,0.213257,0.471372,0.225576
-93.231619,-152.686505,-0.305901,-0.199983,0.302397,0.237165,0.365470,0.284439
-89.134210,-152.686505,-0.199502,-0.177041,0.363507,0.249420,0.266730,0.318324
-85.036800,-152.686505,-0.123285,-0.161679,0.406336,0.254362,0.203321,0.318775
-80.939391,-152.686505,-0.077575,-0.152163,0.432536,0.255969,0.170797,0.300996
-76.841982,-152.686505,-0.053200,-0.146797,0.446960,0.256408,0.156139,0.285139
-72.744572,-152.686505,-0.041731,-0.144001,0.454310,0.256513,0.149926,0.276933
-68.647163,-152.686505,-0.037419,-0.142631,0.457846,0.256536,0.147457,0.273991
-64.549754,-152.686505,-0.036759,-0.141989,0.459475,0.256540,0.146670,0.273751
-60.452345,-152.686505,-0.037751,-0.141699,0.460202,0.256541,0.146642,0.274750
-56.354935,-152.686505,-0.039319,-0.141571,0.460519,0.256541,0.146930,0.276202
-52.257526,-152.686505,-0.040924,-0.141516,0.460654,0.256541,0.147314,0.277688
-48.160117,-152.686505,-0.042332,-0.141492,0.460711,0.256541,0.147689,0.279006
-44.062708,-152.686505,-0.043468,-0.141482,0.460734,0.256541,0.148009,0.280083
-39.965298,-152.686505,-0.044339,-0.141478,0.460744,0.256541,0.148263,0.280915
-35.867889,-152.686505,-0.044979,-0.141476,0.460748,0.256541,0.148454,0.281532
-31.770480,-152.686505,-0.045438,-0.141475,0.460750,0.256541,0.148592,0.281975
-27.673071,-152.686505,-0.045757,-0.141474,0.460751,0.256541,0.148690,0.282286
-23.575661,-152.686505,-0.045976,-0.141474,0.460751,0.256541,0.148757,0.282498
-19.478252,-152.686505,-0.046122,-0.141474,0.460751,0.256541,0.148803,0.282641
-15.380843,-152.686505,-0.046219,-0.141474,0.460751,0.256541,0.148832,0.282736
-11.283433,-152.686505,-0.046282,-0.141474,0.460751,0.256541,0.148852,0.282797
-7.186024,-152.686505,-0.046322,-0.141474,0.460751,0.256541,0.148864,0.282836
-3.088615,-152.686505,-0.046347,-0.141474,0.460751,0.256541,0.148872,0.282861
1.008794,-152.686505,-0.046363,-0.141474,0.460751,0.256541,0.148877,0.282876
5.106204,-152.686505,-0.046373,-0.141474,0.460751,0.256541,0.148880,0.282886
9.203613,-152.686505,-0.046379,-0.141474,0.460751,0.256541,0.148882,0.282892
13.301022,-152.686505,-0.046382,-0.141474,0.460751,0.256541,0.148883,0.282895
17.398431,-152.686505,-0.046384,-0.141474,0.460751,0.256541,0.148884,0.282897
-142.400530,-142.136754,-0.073325,-0.146804,0.454256,0.256516,0.164097,0.306370
-138.303121,-142.136754,-0.086047,-0.152557,0.446672,0.256423,0.175151,0.313108
-134.205712,-142.136754,-0.103142,-0.163117,0.431574,0.256017,0.192991,0.316264
-130.108302,-142.136754,-0.124083,-0.179976,0.403432,0.254405,0.218604,0.310335
-126.010893,-142.136754,-0.144747,-0.200740,0.355168,0.248750,0.247484,0.289587
-121.913484,-142.136754,-0.153151,-0.213856,0.282119,0.232316,0.263040,0.250312
-117.816074,-142.136754,-0.133961,-0.203345,0.201999,0.201575,0.243505,0.201703
-113.718665,-142.136754,-0.092400,-0.165196,0.184852,0.192509,0.189281,0.190712
-109.621256,-142.136754,-0.059374,-0.097016,0.206577,0.206465,0.113743,0.206496
-105.523847,-142.136754,-0.082242,-0.049331,0.183534,0.191573,0.095902,0.185695
-101.426437,-142.136754,-0.059766,-0.086912,0.187245,0.193620,0.105478,0.191596
-97.329028,-142.136754,0.003290,-0.188782,0.184674,0.191929,0.188811,0.191927
-93.231619,-142.136754,0.041879,-0.221417,0.206972,0.202624,0.225343,0.202776
-89.134210,-142.136754,0.036825,-0.196780,0.301090,0.236098,0.200196,0.238587
-85.036800,-142.136754,0.019933,-0.171412,0.374011,0.250855,0.172567,0.252893
-80.939391,-142.136754,0.003820,-0.155702,0.416686,0.255179,0.155749,0.255307
-76.841982,-142.136754,-0.008949,-0.147615,0.439306,0.256243,0.147886,0.257151
-72.744572,-142.136754,-0.018657,-0.143911,0.450639,0.256479,0.145115,0.260866
-68.647163,-142.136754,-0.026047,-0.142368,0.456100,0.256529,0.144731,0.265355
-64.549754,-142.136754,-0.031693,-0.141778,0.458654,0.256539,0.145277,0.269614
-60.452345,-142.136754,-0.035978,-0.141569,0.459821,0.256541,0.146070,0.273218
-56.354935,-142.136754,-0.039184,-0.141502,0.460344,0.256541,0.146827,0.276078
-52.257526,-142.136754,-0.041535,-0.141482,0.460575,0.256541,0.147453,0.278250
-48.160117,-142.136754,-0.043221,-0.141476,0.460675,0.256541,0.147931,0.279842
-44.062708,-142.136754,-0.044398,-0.141475,0.460719,0.256541,0.148278,0.280969
-39.965298,-142.136754,-0.045197,-0.141474,0.460737,0.256541,0.148519,0.281740
-35.867889,-142.136754,-0.045720,-0.141474,0.460745,0.256541,0.148678,0.282248
-31.770480,-142.136754,-0.046048,-0.141474,0.460748,0.256541,0.148780,0.282569
-27.673071,-142.136754,-0.046244,-0.141474,0.460750,0.256541,0.148840,0.282760
-23.575661,-142.136754,-0.046353,-0.141474,0.460751,0.256541,0.148874,0.282866
-19.478252,-142.136754,-0.046407,-0.141474,0.460751,0.256541,0.148891,0.282920
-15.380843,-142.136754,-0.046429,-0.141474,0.460751,0.256541,0.148898,0.282941
-11.283433,-142.136754,-0.046434,-0.141474,0.460751,0.256541,0.148899,0.282946
-7.186024,-142.136754,-0.046430,-0.141474,0.460751,0.256541,0.148898,0.282942
-3.088615,-142.136754,-0.046422,-0.141474,0.460751,0.256541,0.148896,0.282935
1.008794,-142.136754,-0.046415,-0.141474,0.460751,0.256541,0.148893,0.282927
5.106204,-142.136754,-0.046408,-0.141474,0.460751,0.256541,0.148891,0.282920
9.203613,-142.136754,-0.046402,-0.141474,0.460751,0.256541,0.148889,0.282915
13.301022,-142.136754,-0.046398,-0.141474,0.460751,0.256541,0.148888,0.282910
17.398431,-142.136754,-0.046394,-0.141474,0.460751,0.256541,0.148887,0.282907
-142.400530,-131.587003,-0.066614,-0.141848,0.456631,0.256531,0.156711,0.302644
-138.303121,-131.587003,-0.074740,-0.141406,0.451663,0.256492,0.159942,0.309787
-134.205712,-131.587003,-0.084321,-0.139332,0.441390,0.256311,0.162860,0.316719
-130.108302,-131.587003,-0.093797,-0.132997,0.421211,0.255533,0.162746,0.320219
-126.010893,-131.587003,-0.099649,-0.117838,0.384167,0.252512,0.154324,0.314184
-121.913484,-131.587003,-0.095839,-0.090157,0.322694,0.242487,0.131580,0.287836
-117.816074,-131.587003,-0.075147,-0.062849,0.239200,0.217452,0.097965,0.230497
-113.718665,-131.587003,-0.043135,-0.090446,0.179085,0.188014,0.100205,0.186392
-109.621256,-131.587003,-0.071269,-0.117887,0.189673,0.195176,0.137755,0.193718
-105.523847,-131.587003,-0.163434,-0.111302,0.204658,0.205832,0.197734,0.205030
-101.426437,-131.587003,-0.168862,-0.104914,0.180852,0.189749,0.198800,0.183373
-97.329028,-131.587003,-0.018576,-0.116013,0.181121,0.189671,0.117491,0.189462
-93.231619,-131.587003,0.054682,-0.150266,0.233492,0.216743,0.159906,0.218768
-89.134210,-131.587003,0.062213,-0.153795,0.305458,0.239931,0.165902,0.250184
-85.036800,-131.587003,0.047784,-0.143277,0.364144,0.250713,0.151035,0.264268
-80.939391,-131.587003,0.031111,-0.137183,0.404376,0.254688,0.140666,0.263991
-76.841982,-131.587003,0.014563,-0.136629,0.429678,0.256000,0.137403,0.258599
-72.744572,-131.587003,-0.000967,-0.138137,0.444484,0.256396,0.138140,0.256409
-68.647163,-131.587003,-0.014193,-0.139638,0.452588,0.256506,0.140358,0.259262
-64.549754,-131.587003,-0.024553,-0.140599,0.456784,0.256533,0.142727,0.264644
-60.452345,-131.587003,-0.032223,-0.141100,0.458869,0.256540,0.144733,0.270162
-56.354935,-131.587003,-0.037691,-0.141329,0.459874,0.256541,0.146269,0.274747
-52.257526,-131.587003,-0.041466,-0.141424,0.460348,0.256541,0.147377,0.278172
-48.160117,-131.587003,-0.043977,-0.141459,0.460568,0.256541,0.148137,0.280549
-44.062708,-131.587003,-0.045561,-0.141470,0.460668,0.256541,0.148626,0.282083
-39.965298,-131.587003,-0.046483,-0.141474,0.460714,0.256541,0.148914,0.282988
-35.867889,-131.587003,-0.046953,-0.141474,0.460734,0.256541,0.149062,0.283453
-31.770480,-131.587003,-0.047132,-0.141474,0.460743,0.256541,0.149119,0.283630
-27.673071,-131.587003,-0.047138,-0.141474,0.460747,0.256541,0.149120,0.283636
-23.575661,-131.587003,-0.047055,-0.141474,0.460749,0.256541,0.149094,0.283555
-19.478252,-131.587003,-0.046937,-0.141474,0.460750,0.256541,0.149057,0.283439
-15.380843,-131.587003,-0.046816,-0.141474,0.460751,0.256541,0.149019,0.283321
-11.283433,-131.587003,-0.046708,-0.141474,0.460751,0.256541,0.148985,0.283215
-7.186024,-131.587003,-0.046619,-0.141474,0.460751,0.256541,0.148957,0.283128
-3.088615,-131.587003,-0.046551,-0.141474,0.460751,0.256541,0.148936,0.283060
1.008794,-131.587003,-0.046500,-0.141474,0.460751,0.256541,0.148920,0.283010
5.106204,-131.587003,-0.046463,-0.141474,0.460751,0.256541,0.148908,0.282974
9.203613,-131.587003,-0.046438,-0.141474,0.460751,0.256541,0.148901,0.282949
13.301022,-131.587003,-0.046420,-0.141474,0.460751,0.256541,0.148895,0.282932
17.398431,-131.587003,-0.046408,-0.141474,0.460751,0.256541,0.148891,0.282921
-142.400530,-121.037252,-0.058102,-0.141025,0.458539,0.256538,0.152525,0.294571
-138.303121,-121.037252,-0.061917,-0.140371,0.455858,0.256527,0.153420,0.298218
-134.205712,-121.037252,-0.065934,-0.139030,0.450284,0.256473,0.153872,0.301544
-130.108302,-121.037252,-0.069381,-0.136666,0.439234,0.256244,0.153269,0.302885
-126.010893,-121.037252,-0.071219,-0.133354,0.418544,0.255343,0.151180,0.299344
-121.913484,-121.037252,-0.070875,-0.130328,0.382459,0.252169,0.148353,0.287162
-117.816074,-121.037252,-0.069723,-0.129525,0.325490,0.242657,0.147099,0.263544
-113.718665,-121.037252,-0.069055,-0.127828,0.250784,0.221094,0.145288,0.228139
-109.621256,-121.037252,-0.053562,-0.102510,0.188616,0.193225,0.115660,0.192246
-105.523847,-121.037252,-0.017911,-0.028943,0.175349,0.185302,0.034037,0.182600
-101.426437,-121.037252,0.024118,-0.036134,0.185348,0.193008,0.043444,0.190680
-97.329028,-121.037252,0.034950,-0.066528,0.183482,0.191645,0.075150,0.189909
-93.231619,-121.037252,-0.026671,-0.067529,0.184138,0.192258,0.072605,0.191182
-89.134210,-121.037252,-0.034155,-0.037143,0.197177,0.198836,0.050460,0.198078
-85.036800,-121.037252,0.026069,-0.042984,0.265337,0.225872,0.050272,0.237131
-80.939391,-121.037252,0.035777,-0.082505,0.341861,0.245751,0.089928,0.263310
-76.841982,-121.037252,0.019897,-0.113173,0.394724,0.253521,0.114908,0.258877
-72.744572,-121.037252,0.001350,-0.129873,0.425327,0.255770,0.129880,0.255794
-68.647163,-121.037252,-0.013701,-0.137438,0.442089,0.256346,0.138119,0.258824
-64.549754,-121.037252,-0.025312,-0.140361,0.451118,0.256491,0.142625,0.264812
-60.452345,-121.037252,-0.034365,-0.141305,0.455902,0.256529,0.145424,0.271548
-56.354935,-121.037252,-0.041283,-0.141533,0.458371,0.256538,0.147431,0.277716
-52.257526,-121.037252,-0.046215,-0.141549,0.459606,0.256541,0.148903,0.282528
-48.160117,-121.037252,-0.049329,-0.141523,0.460205,0.256541,0.149873,0.285705
-44.062708,-121.037252,-0.050921,-0.141499,0.460490,0.256541,0.150383,0.287369
-39.965298,-121.037252,-0.051383,-0.141485,0.460624,0.256541,0.150527,0.287869
-35.867889,-121.037252,-0.051115,-0.141478,0.460688,0.256541,0.150429,0.287610
-31.770480,-121.037252,-0.050460,-0.141475,0.460719,0.256541,0.150204,0.286952
-27.673071,-121.037252,-0.049670,-0.141474,0.460735,0.256541,0.149940,0.286157
-23.575661,-121.037252,-0.048900,-0.141473,0.460743,0.256541,0.149686,0.285386
-19.478252,-121.037252,-0.048235,-0.141474,0.460747,0.256541,0.149470,0.284723
-15.380843,-121.037252,-0.047700,-0.141474,0.460749,0.256541,0.149299,0.284193
-11.283433,-121.037252,-0.047295,-0.141474,0.460750,0.256541,0.149170,0.283792
-7.186024,-121.037252,-0.047000,-0.141474,0.460750,0.256541,0.149077,0.283501
-3.088615,-121.037252,-0.046792,-0.141474,0.460751,0.256541,0.149011,0.283297
1.008794,-121.037252,-0.046650,-0.141474,0.460751,0.256541,0.148967,0.283158
