Lat,Lon,Sats,Speed,GPS_Alt,Dist,Time,Alt,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,speed_ms,time_s,dt_s,east_raw,north_raw,east_ekf,north_ekf,vx_ekf,vz_ekf,east_rts,north_rts,east_smooth,north_smooth,Lat_smooth,Lon_smooth
36.077022,-79.009027,6,1.05,140.9,5.81,5068803,5.81,5.80858,-6.38884,4.92204,-0.01924,0.01206,-0.01145,53.34697,42.50219,-67.78719,0.4693786320965579,2554.2,0.1999999999998181,-95.61997243335585,-218.72042070961217,-94.36262670867075,-219.03349128701205,-0.44126852984651405,0.12024796307670327,-94.60868667286883,-218.83892185733737,-94.72834481418,-218.83186339748818,36.07702099777183,-79.00901707851851
36.077023,-79.009025,6,0.45,140.9,5.77,5069603,5.77,5.77388,-6.41097,4.88375,-0.02138,0.01145,-0.01008,53.43467,43.02835,-67.10027,0.20116227089852481,2555.0,0.8000000000001819,-95.44023564235624,-218.60922578323527,-94.74338591173051,-218.9893463694629,-0.2744836884672609,0.00879153108005623,-94.94252179574273,-218.7219159594857,-94.8563172259922,-218.75330498154526,36.07702170426464,-79.00901850251647
36.077023,-79.009025,7,0.45,141.9,5.81,5069803,5.81,5.81276,-6.37807,4.94836,-0.0197,0.01268,-0.02092,53.43467,42.73604,-67.17335,0.20116227089852481,2555.2,0.1999999999998181,-95.44023564235624,-218.60922578323527,-94.84399194557534,-218.86381548627628,-0.21719648392605861,0.059546073509319536,-94.99933025134084,-218.6976543661559,-94.99252127315913,-218.67880127900082,36.07702237429253,-79.00902001811099
36.077024,-79.009024,7,0.61,141.9,5.83,5070603,5.83,5.82951,-6.42114,4.91605,-0.0197,0.01268,-0.01038,53.99006,42.82373,-68.34259,0.27268663388466696,2556.0,0.8000000000001819,-95.35036724685644,-218.49803085615105,-95.04761328135547,-218.69774160773807,-0.24173279881039975,0.11336296784579322,-95.19177613838477,-218.60172576278612,-95.1195391764075,-218.6046826690425,36.077023040857206,-79.00902143148778
36.077024,-79.009024,7,0.61,143.0,5.81,5070803,5.81,5.80798,-6.40439,4.90469,-0.01955,0.01481,-0.00764,53.87313,42.58989,-68.34259,0.27268663388466696,2556.2,0.1999999999998181,-95.35036724685644,-218.49803085615105,-95.11454048325027,-218.63050641777866,-0.24078513648535319,0.1277426142274323,-95.24631544055866,-218.5777292269468,-95.25029544189103,-218.5415244390607,36.07702360885281,-79.00902288646274
36.077026,-79.009041,7,0.62,143.0,5.8,5071603,5.8,5.79601,-6.42293,4.94357,-0.01405,0.01772,-0.0139,53.59544,42.57527,-68.15259,0.2771569065713008,2557.0,0.8000000000001819,-96.87812996463656,-218.27564100339725,-95.4467422798537,-218.52262612910602,-0.2598620012833588,0.10419998348444942,-95.45777270056237,-218.49069851408314,-95.37261589645453,-218.48481763480365,36.07702411882936,-79.00902424756922
36.077026,-79.009041,7,0.62,144.1,5.83,5071803,5.83,5.8337,-6.39661,4.90648,-0.01939,0.01145,-0.00779,53.23005,42.6045,-67.99181,0.2771569065713008,2557.2,0.1999999999998181,-96.87812996463656,-218.27564100339725,-95.61761762602387,-218.501475335185,-0.2699880029448955,0.07855051192522122,-95.50808201190837,-218.47029875318037,-95.49771275197821,-218.4476069847405,36.077024453472774,-79.00902563956977
36.077019,-79.009042,7,0.25,144.1,5.84,5072603,5.84,5.83849,-6.39063,4.92921,-0.0142,0.0168,-0.00916,53.42006,42.39988,-66.35487,0.11175681716584711,2558.0,0.8000000000001819,-96.96799836013636,-219.0540054894502,-95.95400029281681,-218.66787604768805,-0.1808420545278956,-0.042289654664561,-95.68137981104998,-218.40515757082963,-95.61419518684144,-218.422100705771,36.077024682856255,-79.00902693571437
36.077019,-79.009042,7,0.25,144.8,5.79,5072803,5.79,5.78704,-6.4008,4.92503,-0.01939,0.01313,-0.00901,53.62467,42.56065,-67.78719,0.11175681716584711,2558.2,0.1999999999998181,-96.96799836013636,-219.0540054894502,-96.07121836988009,-218.74781543869955,-0.12925220421292918,-0.02908454302194243,-95.70251141604297,-218.39717544932404,-95.72409630572716,-218.41977187930183,36.07702470379989,-79.00902815862615
36.077016,-79.009036,7,0.56,144.8,5.83,5073603,5.83,5.82892,-6.38525,4.9005,-0.03314,0.0171,-0.0055,53.62467,42.29757,-68.24028,0.25033527045149756,2559.0,0.8000000000001819,-96.42878798942417,-219.3875902692882,-96.2390703908548,-218.96974363965217,-0.20148464622873208,-0.11428729878843441,-95.78890850853017,-218.3978313782673,-95.8231278055373,-218.43140518525394,36.077024599179055,-79.00902926058751
36.077016,-79.009036,6,0.56,145.9,5.78,5073803,5.78,5.78226,-6.39243,4.99801,-0.01588,0.01802,-0.00779,53.68313,42.6045,-66.64718,0.25033527045149756,2559.2,0.1999999999998181,-96.42878798942417,-219.3875902692882,-96.29995752372716,-219.0916612726217,-0.1998698611987843,-0.15124188762228413,-95.81577017039265,-218.406168808251,-95.90930610804682,-218.46731543418215,36.07702427623043,-79.00903021952644
36.07702,-79.009029,6,0.82,145.9,5.82,5074603,5.82,5.82293,-6.39362,4.92323,-0.0197,0.011,-0.01206,53.7416,42.63373,-67.12949,0.3665623603039785,2560.0,0.8000000000001819,-95.79970922321215,-218.9428105630733,-96.40418431267625,-219.2078931843212,-0.2507837219488865,-0.22438159219401754,-95.94881130121769,-218.4978549196085,-95.98745058329983,-218.52070279452943,36.07702379610636,-79.00903108906991
36.07702,-79.009029,6,0.82,146.8,5.82,5074803,5.82,5.81815,-6.37328,4.95195,-0.01817,0.01466,-0.01405,53.34697,42.15142,-67.84566,0.3665623603039785,2560.2,0.1999999999998181,-95.79970922321215,-218.9428105630733,-96.39778748187678,-219.20704208344637,-0.2630493589782787,-0.24286136942095496,-95.98100096803033,-218.53149169912237,-96.05899402866754,-218.60078238329987,36.07702307593332,-79.00903188516118
36.077023,-79.009028,6,0.77,146.8,5.83,5075603,5.83,5.82533,-6.37568,4.9352,-0.02321,0.01298,-0.00764,53.72698,42.15142,-68.03566,0.34421099687080914,2561.0,0.8000000000001819,-95.70984082885568,-218.60922578323527,-96.54259913037733,-219.26047032860632,-0.2645637301640592,-0.22250670870126227,-96.12046458031587,-218.72104961745072,-96.11931869171359,-218.69966146787084,36.077022186692346,-79.00903255641677
36.077023,-79.009028,6,0.77,147.7,5.8,5075803,5.8,5.79601,-6.36371,4.90888,-0.02474,0.02581,-0.01008,53.61006,41.91757,-68.07951,0.34421099687080914,2561.2,0.1999999999998181,-95.70984082885568,-218.60922578323527,-96.52400651994932,-219.20974544121873,-0.2629741644744333,-0.22109372751337958,-96.1420970469125,-218.76873848971852,-96.15735692721026,-218.8245922970456,36.07702106316241,-79.00903297968277
36.077027,-79.009028,6,0.53,147.7,5.83,5076603,5.83,5.82772,-6.38106,4.91486,-0.01772,0.01436,-0.00504,54.2093,42.45835,-66.96872,0.2369244523915959,2562.0,0.8000000000001819,-95.70984082885568,-218.16444607631303,-96.67446630570178,-219.17768391702927,-0.22286883674881663,-0.14283805879106704,-96.22135349777992,-219.00444346803005,-96.17634564704932,-218.96522915285473,36.07701979838478,-79.00903319097752
36.077027,-79.009028,6,0.53,148.6,5.86,5076803,5.86,5.85524,-6.36132,4.90469,-0.02382,0.01466,-0.01023,54.2093,42.72143,-67.29027,0.2369244523915959,2562.2,0.1999999999998181,-95.70984082885568,-218.16444607631303,-96.6463787024107,-219.07582572443266,-0.2083871342553573,-0.12568223181656046,-96.22156206559016,-219.06134056891304,-96.1698474997296,-219.1248330480438,36.077018363032465,-79.00903311867015
36.077027,-79.009025,6,0.3,148.6,5.72,5077603,5.72,5.71885,-6.24945,4.86042,-0.13546,0.19563,0.19349,54.867,41.74218,-67.48026,0.13410818059901652,2563.0,0.8000000000001819,-95.44023564235624,-218.16444607631303,-96.66326183517431,-219.0861442992507,-0.12806793185032328,-0.09687671890760367,-96.21029419199002,-219.34099201774382,-96.13699518381938,-219.28539611300192,36.07701691905413,-79.00903275310986
